conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.75E+18,Thu Jan 25 12:43:17 +0000 2024,0,@ffiddelite 1-10 seberapa suka km sama makanan manis?,1.75E+18,,ffiddelite,in,she/her.,0,0,0,https://x.com/astrophivia/status/1750499581790679458,1.69E+18,astrophivia
1.75E+18,Thu Jan 25 12:43:45 +0000 2024,0,@convomf kue cincin ya ak suka bgt tp manis bgt sih ini makanan,1.75E+18,,convomf,in,mlbb or rant.,0,0,0,https://x.com/dear_rimuru/status/1750499698807554543,3.30E+09,dear_rimuru
1.75E+18,Thu Jan 25 13:03:18 +0000 2024,0,waaa makanan manis ternyata trigger muncul jerawat di aku. setelah bertahun² jadi acne prone skin baru nyadar,1.75E+18,,,in,,0,0,0,https://x.com/amploup/status/1750504619627946044,1.55E+18,amploup
1.75E+18,Thu Jan 25 13:08:02 +0000 2024,0,@urfavvkin 1-10 seberapa suka km sama makanan manis?,1.75E+18,,urfavvkin,in,she/her.,0,1,0,https://x.com/astrophivia/status/1750505810751607026,1.69E+18,astrophivia
1.75E+18,Thu Jan 25 13:11:02 +0000 2024,0,@urfavvkin makanan manis yg paling jdi fav kamu ada ga na?,1.75E+18,,urfavvkin,in,she/her.,0,1,0,https://x.com/astrophivia/status/1750506565952786720,1.69E+18,astrophivia
1.75E+18,Thu Jan 25 13:18:45 +0000 2024,0,nggak cuma makanan gurih doang sih. minuman manis kayak boba tea milktea kopi susu juga bisa jadi pemicu. baiknya emang lebih bijak dalam konsumsi sesuatu,1.75E+18,,,in,"Sixth St., New Eridu",0,0,0,https://x.com/dindarawrus/status/1750508504941773110,2.39E+08,dindarawrus
1.75E+18,Thu Jan 25 13:29:03 +0000 2024,0,@tanyakanrl Beliin Makanan... khususnya yg pedes-manis,1.75E+18,,tanyakanrl,in,U&K,0,0,0,https://x.com/mr_nobodylove/status/1750511100003557844,1.50E+18,mr_nobodylove
1.75E+18,Thu Jan 25 13:34:15 +0000 2024,0,beli makanan manis,1.75E+18,,,in,ig : enonirmalasyh,0,0,0,https://x.com/ashlasyh/status/1750512408886640963,1.33E+18,ashlasyh
1.75E+18,Thu Jan 25 13:42:38 +0000 2024,0,masa nk kahwin aku diet makan makanan yg low GI .. i lost 37kg and roti purple jadi pilihan.. masa tu student kan .. so mkn makan yg murah2 je .. roti buah dan makan ikut jadual. cut sugary food air manis fast food tuje.,1.75E+18,,,in,,0,0,0,https://x.com/Nana_Niel/status/1750514515333312941,2.83E+08,Nana_Niel
1.75E+18,Thu Jan 25 13:56:46 +0000 2024,0,Ayo belajar stop makan pedes perlahan lahan. Kurangin minuman manis makanan berminyak tentu saja seblak dan mi instan. Sehat!,1.75E+18,,,in,,0,0,0,https://x.com/deducil/status/1750518073319436683,8.98E+17,deducil
1.75E+18,Thu Jan 25 14:07:07 +0000 2024,0,@inearthar Betul! Aduh kalau sering atau tidak.. sebenarnya tidak sesering itu sih. Lumayan? Kak Lazarus suka makanan manis gak?,1.75E+18,,inearthar,in,"CLUBS DISTRICT, Venom.",0,1,0,https://x.com/VRP_Raven/status/1750520677810205076,1.56E+18,VRP_Raven
1.75E+18,Thu Jan 25 14:19:41 +0000 2024,1,BUNDAAA aku masa sariawan padahal aku gasuka bet makan pedess paling suka yg manis manis hihi kayak bunda manis eakk - kayanya emang lagi musim sariawan banyak banyak aja mam makanan yang mengandung vitamin c ya sayangkuuu #tellonym https://t.co/oFMN3dFnf9 https://t.co/G2RSaCuo1j,1.75E+18,https://pbs.twimg.com/media/GEscJ3qaoAAwlc7.jpg,,in,jungwon,0,0,0,https://x.com/babywonieee/status/1750523841473048978,1.55E+18,babywonieee
1.75E+18,Thu Jan 25 14:23:35 +0000 2024,0,ㅤㅤㅤㅤ Tom Yum memang enak. Salam kenal @jetllagged. Gue Benedict Ben for short. Makanan manis kesukaan lo apa? ㅤㅤ,1.75E+18,,,in,"ㅤ
ㅤ
GUBAHAN FIKSI, EKSPLISIT 
oleh OSIRIS.
━━━━━━━━━━
JAKARTA, 2000.
S-ND
ㅤ
ㅤ",0,1,0,https://x.com/appricitiy/status/1750524821329567883,1.39E+18,appricitiy
1.75E+18,Thu Jan 25 14:29:06 +0000 2024,0,gw kapan ya bsa mengurangi makanan manis,1.75E+18,,,in,dnf dns,0,1,0,https://x.com/tanjtrum/status/1750526208981541370,1.55E+18,tanjtrum
1.75E+18,Thu Jan 25 14:29:56 +0000 2024,0,Gawat self control ku hilang semua lunturr seketika kalo berhadapan dengan makanan manis,1.75E+18,,,in,20☆she/her,0,0,0,https://x.com/jjetsettradio/status/1750526419619528880,9.62E+17,jjetsettradio
1.75E+18,Thu Jan 25 14:34:32 +0000 2024,0,kurang makanan yg manis,1.75E+18,,,in,,0,0,0,https://x.com/txtfrmcaae/status/1750527577473921413,1.58E+18,txtfrmcaae
1.75E+18,Thu Jan 25 14:51:38 +0000 2024,0,@angeostura Rasanya.. manis? Asem? Atau gimana? Belum huhu sering liat makanan itu di base foodfess jadi agak penasaran dikit.,1.75E+18,,angeostura,in,,0,1,0,https://x.com/kemavri/status/1750531880192254091,1.50E+18,kemavri
1.75E+18,Thu Jan 25 14:52:39 +0000 2024,0,@termatcha Iyaaa makanya mana makanan disini manis semua kek tahu isi aja kaya bukan tahu isi. Isinya manis puol makanya aku cuma makan yg emng bisa aku makan aja. Krna sesusah iti cari makan di sini.,1.75E+18,,termatcha,in,,0,1,0,https://x.com/flowsunf/status/1750532135734403487,1.19E+18,flowsunf
1.75E+18,Thu Jan 25 15:00:38 +0000 2024,0,@inqarnadine Zomi lebih suka makanan manis atau asin? 3. 32/27 &gt; 32/29 Use Fatiguing Fusion 32/29 (-15HP -35MP),1.75E+18,,inqarnadine,in,天山山脉,0,1,1,https://x.com/cottnge/status/1750534147440042258,7.66E+17,cottnge
1.75E+18,Thu Jan 25 15:01:00 +0000 2024,3,@Base_NCTWIS Kasih roti sama makanan manis nder,1.75E+18,,Base_NCTWISH,in,,0,0,0,https://x.com/Itnaivonn/status/1750534237697220884,1.52E+18,Itnaivonn
1.75E+18,Thu Jan 25 15:03:13 +0000 2024,0,Setting spray dikasih bekas dari kakak gw merknya hanasui sumpah baunya tuh beda. Kalo lilith n eve baunya kayak dessert/makanan manis gt nah hanasui baunya floral abiest. Begitu gw spray sekali di muka gw sumpah muka gw nyerah rasanya sakit. Sensasi cekit²nya brsa bgt,1.75E+18,,jellygummyyummy,in,,0,1,0,https://x.com/jellygummyyummy/status/1750534798408638489,1.02E+18,jellygummyyummy
1.75E+18,Thu Jan 25 15:39:18 +0000 2024,0,sore nyemil asin malemnya nyemil manis gigiku pasti mbatin banget y gimana ya aku gabisa menhindari makanan asin sabar y gigi,1.75E+18,,,in,🌟 nahyuck 💗,0,0,0,https://x.com/jaeminhaechangf/status/1750543876727939361,1.23E+18,jaeminhaechangf
1.75E+18,Thu Jan 25 16:34:52 +0000 2024,0,⠀ Oalah Mbak ini tinggalnya memang di Jogja tah? Nanti pas liburan semester kayaknya aku mau liburan ke sana Mbak'e. Tapi Mbak'e ada saran makanan Jogja yang uenak gitu ndak? Yang ndak manis-manis buanget? Soalnya kalau kemanisan nanti aku dirubung semut Mbak. ⠀,1.75E+18,,,in,"             𝕹𝑰𝑵𝑮 𝑵𝑨𝑵𝑮 𝑵𝑰𝑵𝑮! Kehadiranku bukanlah untuk menyempurnakan tapamu, tetapi untuk menjadi tulang rusuk wayangmu, Ndoro. ",0,0,0,https://x.com/ArcaPuspa/status/1750557859895783738,1.53E+18,ArcaPuspa
1.75E+18,Thu Jan 25 16:35:42 +0000 2024,0,muka kau manis kan. ha tapi manis lagi makanan kelantan,1.75E+18,,,in,"Selangor, Malaysia",0,1,0,https://x.com/farraellysya_/status/1750558071980781616,1.22E+18,farraellysya_
1.75E+18,Thu Jan 25 16:39:57 +0000 2024,0,@juanxkuix Boleh boleh makanan manis enak banget dimakan malem-malem sambil minum soda,1.75E+18,,juanxkuix,in,,0,1,0,https://x.com/rohjizsun/status/1750559142216110543,1.70E+18,rohjizsun
1.62E+18,Thu Jan 26 00:26:30 +0000 2023,0,keany gue hrs mngurangi makanan manis dh,1.62E+18,,,in,dnf,0,1,0,https://x.com/rrbhan/status/1618404979483758592,1.21E+18,rrbhan
1.62E+18,Thu Jan 26 01:46:52 +0000 2023,0,makanan manis such apa ci?,1.62E+18,,,in,,0,1,0,https://x.com/baIdvin/status/1618425204597981184,1.58E+18,baIdvin
1.62E+18,Thu Jan 26 01:47:05 +0000 2023,1,@tanyakanrl Makanan yg buat kamu banyak minum apa? Kalo aku kan sesuatu yg manis kayak bolu. Jadi sebelumnya makan bolu dlu masukin obat minum sedikit Telen bersama obat. Kalo berhasil masuk baru minum banyak. Jadi pas minum bareng obat jgn pake banyak air nanti malah gak ketelen.,1.62E+18,,tanyakanrl,in,Indonesia,0,0,0,https://x.com/desseulah/status/1618425261867012099,1.23E+18,desseulah
1.62E+18,Thu Jan 26 01:50:00 +0000 2023,0,Sender uprak mapel inggris nya disuruh buat makanan enaknya bikin apa yaa? Manis atau pedas bebas...,1.62E+18,,,in,Indonesia,0,8,0,https://x.com/tanyarlfes/status/1618425992854532098,1.37E+09,tanyarlfes
1.62E+18,Thu Jan 26 01:50:05 +0000 2023,0,@lenggoksemu ㅤ ㅤ Terkekeh pelan sang teruna melihat ekspresi istrinya begitu senang dan positif terhadap makanan manis yang didapatkan. Iya tapi jangan habiskan sekaligus ya? Kasihan baby wijen nanti. Telapak tangannya mengusap perut Rinjani. ㅤ ㅤ,1.62E+18,,lenggoksemu,in,"ㅤ
V.XII — ‘Enraptured Plainchant.’  B’neath the realm of arete and seen by many, he forges a theatrical opulence with an intelligence.",0,1,0,https://x.com/equanimiety/status/1618426016619462657,1.05E+09,equanimiety
1.62E+18,Thu Jan 26 01:52:37 +0000 2023,0,gak suka makanan manis kecuali walens,1.62E+18,,,in,she/her,0,0,0,https://x.com/flavoline/status/1618426652111044608,1.08E+18,flavoline
1.62E+18,Thu Jan 26 01:55:25 +0000 2023,4,Kalau kau rasa makanan kedai orang tu tak sedap just dediam jelah. Mungkin tekak kau jawa tak sama. Mungkin kau jenis tak suka manis tapi orang lain suka. Dari jatuhkan rating kedai orang better kau masak je maggy kat rumah,1.62E+18,,,in,"Johor Bahru, Johor",0,1,0,https://x.com/wanda_ardie/status/1618427358100484096,7.15E+08,wanda_ardie
1.62E+18,Thu Jan 26 02:16:05 +0000 2023,0,@convomf anjir mangga harum manis ga masuk sama sekali. duren itu makanan monyet kok nomor 1.,1.62E+18,,convomf,in,,0,0,0,https://x.com/sigumanti/status/1618432559419121664,3.07E+08,sigumanti
1.62E+18,Thu Jan 26 02:16:35 +0000 2023,2,Another nasi lemak area rumah. Ayam apatah tapi sedap sambal pedas and manis. Herman tanjay habis nasi aku Since pindah sini aku ngan Herman food hunting since sini area chinese and Indonesian so makanan melayu jenuh juga nak cari. https://t.co/OcxrxOEtRW,1.62E+18,https://pbs.twimg.com/media/FnXT8bKacAIef_M.jpg,,in,Sungai Besi,0,1,0,https://x.com/nadiayusof__/status/1618432683276898304,1.23E+09,nadiayusof__
1.62E+18,Thu Jan 26 02:32:38 +0000 2023,0,@staycicy Tapi makanan manis sangat menggoda unnie.,1.62E+18,,,in,roleplay,0,1,0,https://x.com/yseeunn/status/1618436723234725888,1.50E+18,yseeunn
1.62E+18,Thu Jan 26 02:54:03 +0000 2023,0,10 Tren Makanan Manis yang Viral di Indonesia Penah Coba? https://t.co/UZneKh6y8b,1.62E+18,,,in,,0,0,1,https://x.com/IDNTimesTravel/status/1618442110532980736,1.62E+18,IDNTimesTravel
1.62E+18,Thu Jan 26 03:09:31 +0000 2023,0,pengen makanan manis,1.62E+18,,,in,contains sambatan.,0,0,0,https://x.com/txtdrnajun/status/1618446005678268417,1.17E+18,txtdrnajun
1.62E+18,Thu Jan 26 06:11:21 +0000 2023,0,8. Yamien 88 Cijantung buatku ini benchmark mie ayam bergaya Chinese yang enak. rasa nya pas dan ga ada yg salah satu dominan. mie nya matang sempurna btw i prefer their mie ayam than their mie yamin karena ku gasuka makanan asin gurih dengan hint manis. hehe rempong.,1.62E+18,,yousaywhat88,in,,0,1,0,https://x.com/yousaywhat88/status/1618491764578586627,1.36E+18,yousaywhat88
1.62E+18,Thu Jan 26 06:15:18 +0000 2023,0,halo cio namanya lucu. warna biru emang seger banget sih ya kalau makanan manis seringnya makan apaa?,1.62E+18,,,in,"Antioch, IL",0,1,0,https://x.com/ereitre/status/1618492757135462402,1.25E+18,ereitre
1.62E+18,Thu Jan 26 06:19:27 +0000 2023,0,Makanan manis,1.62E+18,,,in,,0,0,0,https://x.com/wenhaimoon/status/1618493802926452736,9.84E+17,wenhaimoon
1.62E+18,Thu Jan 26 06:19:50 +0000 2023,0,@FoodBase_ Pertama kali ke Malaysia menurut saya makanan unik yaitu makan rendang+lemang. Biasa di indonesia makan lemang dengan manis-manis dan makan rendang dengan nasi.,1.62E+18,,FoodBase_,in,Malaysia,0,0,0,https://x.com/hello_iji/status/1618493900519538688,8.46E+08,hello_iji
1.62E+18,Thu Jan 26 06:47:59 +0000 2023,0,Halo Cio! Sebutin makanan manis favorit kamu.,1.62E+18,,,in,DE PROFFER.   ;   S-ND.,0,1,0,https://x.com/gavrideon/status/1618500982106918913,1.42E+18,gavrideon
1.62E+18,Thu Jan 26 07:31:02 +0000 2023,0,@AA_AuliaJKT48 Hari ini ga ada makanan yang manis soalnya kamu udah manis,1.62E+18,,,in,,0,0,0,https://x.com/Intan____48/status/1618511818867249152,1.51E+18,Intan____48
1.62E+18,Thu Jan 26 07:39:19 +0000 2023,0,lagi mikir gmn caranya makan manis yg banyak di keadaan gasuka makanan manis,1.62E+18,,,in,,0,0,0,https://x.com/halfmuggle___/status/1618513901167181825,1.55E+18,halfmuggle___
1.62E+18,Thu Jan 26 07:45:20 +0000 2023,0,Kalau kau gunakan otakmu kau tak akan jadi gemuk meski kau makan makanan yang manis L Lawliet (Death Note),1.62E+18,,,in,,0,0,0,https://x.com/animedicted/status/1618515415692611585,5.77E+08,animedicted
1.62E+18,Thu Jan 26 08:01:30 +0000 2023,1,Pengen makanan manis trs. Kayanya aku stress,1.62E+18,,,in,Jawa Tengah Area,0,1,0,https://x.com/ceritanadia/status/1618519485706829824,6.59E+07,ceritanadia
1.62E+18,Thu Jan 26 08:03:00 +0000 2023,0,@mumblesolo Dia bisa puas nyolong permen karamel sekarang... Di rumah semua permen sama makanan manis diumpetin soalnya takut diambil bocil,1.62E+18,,mumblesolo,in,,0,1,0,https://x.com/elliptical29/status/1618519862330134528,1.22E+18,elliptical29
1.62E+18,Thu Jan 26 08:20:35 +0000 2023,0,@FOODFESS2 Aku jga sering bgtu klo makanan manis klo yg asin2 mereka baru mau mkn makanya aku nyerah deh sma perbakingan itu mnding masak seblak,1.62E+18,,FOODFESS2,in,,0,0,0,https://x.com/bluebluskyhello/status/1618524287698337798,1.24E+18,bluebluskyhello
1.62E+18,Thu Jan 26 08:28:17 +0000 2023,0,Ngefek bgt puasa ga minum/makanan manis 3 harian jadi tiba-tiba pusing Mana saur/buka makan indomie mulu gapake nasi gula gue.....,1.62E+18,,,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/haichiochaaa/status/1618526225953357825,1.35E+18,haichiochaaa
1.62E+18,Thu Jan 26 08:49:45 +0000 2023,0,@chitatospace Gemblong adalah makanan khas Sunda Manis manis gitu Gak suka,1.62E+18,,tsunorukimochi,in,Penacony,0,1,0,https://x.com/benuiui/status/1618531627298361344,1.43E+18,benuiui
1.62E+18,Thu Jan 26 08:54:28 +0000 2023,0,@ohmybeautybank Kalau aku ini nder Untuk masalah beruntusan mungkin bisa dibantu dengan minum air putih yg banyak atur jam tdr dan kurangi makanan manis https://t.co/XHwJ5DrmHG,1.62E+18,,ohmybeautybank,in,,0,0,0,https://x.com/Leonita_380/status/1618532813195866117,1.58E+18,Leonita_380
1.62E+18,Thu Jan 26 09:00:02 +0000 2023,0,4 Efek Makanan Manis pada Gigi Kamu Perlu Tahu https://t.co/T3duoUZ7Mx,1.62E+18,,,in,,0,0,0,https://x.com/kompaslifestyle/status/1618534215402000386,2.38E+08,kompaslifestyle
1.62E+18,Thu Jan 26 09:11:13 +0000 2023,0,@ohmybeautybank Olahraga sama makanan gorengan asin pedes sih yang susah gua lakuin :(,1.62E+18,,ohmybeautybank,in,Wherever you want,0,0,0,https://x.com/9tod9tod/status/1618537030270734338,312498680,9tod9tod
1.62E+18,Thu Jan 26 09:13:41 +0000 2023,0,@ohmybeautybank That's normal for teenagers tapi kalo kamu udah dewasa dan awalnya teratur mungkin ada indikasi entah itu stress obes kurang olahraga makannya kurang tepat kaya kebanyakan makanan manis gangguan hormon pcos dll,1.62E+18,,ohmybeautybank,in,,0,0,0,https://x.com/infxyuniverse/status/1618537650432147458,1.40E+18,infxyuniverse
1.62E+18,Thu Jan 26 09:17:30 +0000 2023,0,Sebuah senyuman setara 2000 batang cokelat Senyum merangsang sistem stimulasi otak lebih baik dibandingkan makanan manis. Penelitian di Inggris menemukan bahwa satu senyuman dapat menghasilkan tingkatan yang sama dengan 2000 batang cokelat dalam hal stimulasi otak,1.62E+18,,,in,,0,0,0,https://x.com/1000SolusiSehat/status/1618538612169248768,2.70E+09,1000SolusiSehat
1.62E+18,Thu Jan 26 09:17:41 +0000 2023,0,Handle umkm yang bukan FnB tapi berhubungan sama FnB tiap hari liatin salad buah minuman manis catering makanan sehat aaaakk kan jadi pengen,1.62E+18,,,in,,0,0,0,https://x.com/bubleteacup/status/1618538657916551168,1.57E+18,bubleteacup
1.62E+18,Thu Jan 26 09:46:13 +0000 2023,0,@imreonard Makanan manis atau asin maunya?,1.62E+18,,jeahimin,in,nondat,0,1,0,https://x.com/ice_americanoo/status/1618545836321034241,1.24E+18,ice_americanoo
1.62E+18,Thu Jan 26 09:46:20 +0000 2023,0,All i need yg manis2 je. Nk makanan manis,1.62E+18,,,in,,0,0,0,https://x.com/NFarahanim_/status/1618545868885614594,5.31E+08,NFarahanim_
1.62E+18,Thu Jan 26 09:51:02 +0000 2023,1,@ThomyAsthina Jika terserah adalah nama makanan mungkin bakalan laris manis.,1.62E+18,,ThomyAsthina,in,mlg,0,0,0,https://x.com/Monkyyduckyww__/status/1618547048906895365,3160979006,Monkyyduckyww__
1.62E+18,Thu Jan 26 09:52:29 +0000 2023,1,Hmmm tekak org KL ckp nasi lemak sedap. Bila pergi nasi tak berlemak smbl manis. Kdg kdg aku frust sbab bagi aku kalau kedai tu punya makanan kurang sedap drpd apa aku masak dia x patut meniaga. Sbab geram aku yg bukan kerja meniaga pon bleh buat better. Gerammmmmmmm,1.62E+18,,,in,,0,0,0,https://x.com/mirul_mj/status/1618547413635203072,1.14E+18,mirul_mj
1.62E+18,Thu Jan 26 09:55:29 +0000 2023,0,Satu makanan disukai satu makanan manis semoga makin disukai dan hidup lebih manis ·͜· https://t.co/KUKKFLg86d,1.62E+18,https://pbs.twimg.com/media/FnY8900acAEmSBv.jpg,,in,,0,0,0,https://x.com/mooon10__/status/1618548168035307522,1.55E+18,mooon10__
1.62E+18,Thu Jan 26 09:58:36 +0000 2023,1,@ohmybeautybank Aku dulu sama gini tapi sekarang udah mulai kering kuncinya adalah makanan aku skip mie susu telur minuman² manis baru dua bulan udah lumayan lah,1.62E+18,,ohmybeautybank,in,KAGEYAMA TOBIO || OIKG,0,1,1,https://x.com/biybio/status/1618548953364168709,1.41E+18,biybio
1.62E+18,Thu Jan 26 10:00:07 +0000 2023,0,@Askrlfess hindari kafein makanan manis banyak minum air putih,1.62E+18,,Askrlfess,in,,0,0,0,https://x.com/lvlylullabies/status/1618549335616262145,1.11E+18,lvlylullabies
1.62E+18,Thu Jan 26 10:07:40 +0000 2023,0,makanan manis yang paling kak cio suka apaa?,1.62E+18,,,in,Enan. ꒰ᐢ. .ᐢ꒱₊˚⊹ ᰔ,0,1,0,https://x.com/keinandirn/status/1618551234868445184,7.17E+17,keinandirn
1.62E+18,Thu Jan 26 10:08:02 +0000 2023,0,@nragoya minum susu jahe naai trs minum obat sm kurangin makanan pedes manis sm berminyak dlu,1.62E+18,,frontmaen,in,,0,1,0,https://x.com/klorupil/status/1618551328711798785,1.59E+18,klorupil
1.62E+18,Thu Jan 26 10:11:19 +0000 2023,0,@MahasiswaUMS Pertama kali makan ini terus nggak mau makan lagi sampe sekarang karena manis Nggak suka makanan manis,1.62E+18,,MahasiswaUMS,in,"Surakarta, Jawa Tengah",0,0,0,https://x.com/ly_saturnus/status/1618552152733159427,1.21E+18,ly_saturnus
1.62E+18,Thu Jan 26 10:28:07 +0000 2023,0,@outer_cosmo ️️ ️️ #. Sea 2002. Tiga hal yang paling saya suka darah kamera dan makanan manis. ️️ ️️,1.62E+18,,outer_cosmo,in,Aaron's˖⁠♡,2,0,0,https://x.com/glukomsa/status/1618556380478312453,1.20E+18,glukomsa
1.62E+18,Thu Jan 26 10:31:00 +0000 2023,0,#Trivia Makanan yang dibenci : Natto dan apapun yang rasanya manis,1.62E+18,,,in,[V] @NarutoFB_INA #NKRPFamily,0,0,0,https://x.com/NKRP_SasukeU/status/1618557108328493059,1479568357,NKRP_SasukeU
1.62E+18,Thu Jan 26 10:42:36 +0000 2023,0,Yaaampun makanan yak kirain minuman Popcorn dikasi rasa2 misal manis asin karamel dll,1.62E+18,,autvnm,in,,0,1,0,https://x.com/autvnm/status/1618560028306444288,1.44E+18,autvnm
1.62E+18,Thu Jan 26 10:54:28 +0000 2023,0,dua puluh tiga. aku orangnya suka ngemil keseringan itu makanan yang manis. kayak kalau tanpa ada rasa manis itu dirasa aneh. rekor terbesarku itu makan kue ulang tahun 1/5 atau 1/7 bagian deh lupa dan manis banget. mulai enek tapi tetep enak soalnya kue.,1.62E+18,,faudiaryza,in,talk a lot about my sunshine ☀,0,1,0,https://x.com/faudiaryza/status/1618563013438763009,1.32E+18,faudiaryza
1.62E+18,Thu Jan 26 11:18:05 +0000 2023,0,Meskipun makan-makanan manis kalau otak terus dipakai tidak akan menjadi gemuk. [L],1.62E+18,,,in,"Bandung, Indonesia",0,0,0,https://x.com/rickreal_/status/1618568958667534336,2.79E+09,rickreal_
1.62E+18,Thu Jan 26 11:18:10 +0000 2023,0,info makanan manis,1.62E+18,,,in,,0,1,0,https://x.com/shouyones/status/1618568977793576965,3.31E+09,shouyones
1.62E+18,Thu Jan 26 11:21:46 +0000 2023,0,@khatoelistiwa ️️ ️️ ️️ Yo kan! Emang enak banget wes nggak ada yang bisa ngalahin rasanya bebek madura. Biarpun cuma makan sama bumbune tok loh wes enak. Olahan makanan laut emang enak-enak se apa lagi seafood yang pake bumbu asam manis. ️️ ️️ ️️,1.62E+18,,khatoelistiwa,in,Surabaya—Jakarta. 2002.,0,1,0,https://x.com/AnoemaIi/status/1618569881636720645,8.42E+17,AnoemaIi
1.62E+18,Thu Jan 26 11:25:08 +0000 2023,0,@FOODFESS2 for me 1/10 doesn't want to eat it again kecuali ndak ada makanan lain. cheese-nya itu manis terlalu creamy. Campur mie jadi eneng. Bukan seperti lasagna yang asin.,1.62E+18,,FOODFESS2,in,,0,0,0,https://x.com/danielaksono/status/1618570729041321984,1.27E+18,danielaksono
1.62E+18,Thu Jan 26 11:27:36 +0000 2023,0,nggak bisa banyak kalo makan makanan manis,1.62E+18,,aivokado,in,"22+, him.",0,1,0,https://x.com/aivokado/status/1618571350532313088,8.77E+17,aivokado
1.62E+18,Thu Jan 26 11:39:09 +0000 2023,0,@clouzdly Kalo menurut temen aku yg doyan terlalu manis ini hambar. Tp kalo menurut aku yg ga doyan makanan terlalu manis ini udah pas,1.62E+18,,clouzdly,in,land of dawn,0,0,0,https://x.com/epxitaph/status/1618574259420549120,7.88E+17,epxitaph
1.62E+18,Thu Jan 26 11:45:05 +0000 2023,0,ak mau mengurangi makanan manis tp ini menggoda bgt helpPppp,1.62E+18,,,in,bws,0,2,0,https://x.com/sweethoomann/status/1618575753066721280,1.03E+18,sweethoomann
1.62E+18,Thu Jan 26 11:49:29 +0000 2023,26,@FOOD_FESS Di luar dari boros atau nggak yuk coba rem pelan-pelan nder karena rata-rata yang kamu beli tuh makanan manis gulanya nggak kuat. Dan menurutku juga boros sih.,1.62E+18,,FOOD_FESS,in,,0,0,2,https://x.com/akungemes/status/1618576856902701056,1.34E+18,akungemes
1.62E+18,Thu Jan 26 12:07:13 +0000 2023,1,@PrinceRayDauz Bro yg ini tak tau nama makanan apa ? tp arwah nenek abg yg Dari tawau Sabah suka masak abg penah makan kalau tak silap abg Manis Manis Kan Bulan Puasa selalu arwah nenek suka masak,1.62E+18,,Cool_Wannabe82,in,,0,0,0,https://x.com/Hasnilam581/status/1618581323115040770,1.43E+18,Hasnilam581
1.62E+18,Thu Jan 26 12:15:00 +0000 2023,0,Martabak manis jadi salah satu makanan favorit sejuta umat. Namun kebanyakan pedagang yang menjualnya baru buka pada malam hari. https://t.co/Xv2E805LdK,1.62E+18,,,in,,0,0,0,https://x.com/IDNTimes/status/1618583279334002691,3.88E+08,IDNTimes
1.62E+18,Thu Jan 26 12:31:47 +0000 2023,0,Hmm pengen makanan manis,1.62E+18,,wishingjoys,in,,0,0,0,https://x.com/wishingjoys/status/1618587504080453635,1.44E+18,wishingjoys
1.62E+18,Thu Jan 26 12:36:16 +0000 2023,0,@outer_cosmo Ada banyak biasanya rokok atau makanan manis.,1.62E+18,,outer_cosmo,in,Middle Earth,0,0,0,https://x.com/coconutfitd/status/1618588630695698434,1.31E+18,coconutfitd
1.62E+18,Thu Jan 26 12:42:14 +0000 2023,3,Btw kan bila i cakap satu makanan tu tak manis sangat means dia AGAK manis ya bukan tak manis langsung. Kalau tak manis langsung tu i panggil tawar . Yih,1.62E+18,,,in,"KL, Malaysia",0,1,0,https://x.com/EchoWalksAlone/status/1618590134747951106,331839048,EchoWalksAlone
1.62E+18,Thu Jan 26 12:44:04 +0000 2023,0,@blushyrolI Gue enggak ngoleksi itu ngoleksinya makanan manis.,1.62E+18,,SaintOfBlues,in,Wilayah Tidak Ramah Lingkungan,0,1,0,https://x.com/balutasa/status/1618590595576123393,1.58E+18,balutasa
1.62E+18,Thu Jan 26 12:45:29 +0000 2023,0,@akangpendi @diethingy Seorang segala jenis gula dan makanan manis bener2 distop dapet asupan gula Dr nasi sm buah aja tp sesekali juga kalo pingin makan tuh roti sm selai tp dikit bgt dan itupun gak mesti seminggu sekali. Bener2 ngeri bgt,1.62E+18,,IkkaSilfia,in,malang,0,0,0,https://x.com/IkkaSilfia/status/1618590952578510849,8.59E+17,IkkaSilfia
1.62E+18,Thu Jan 26 12:48:19 +0000 2023,0,pengen makanan manis juga,1.62E+18,,whoaminugu,in,,0,1,0,https://x.com/whoaminugu/status/1618591663328485377,1.10E+09,whoaminugu
1.62E+18,Thu Jan 26 12:49:49 +0000 2023,0,LAL yang bukan makanan manis.,1.62E+18,,,in,XVII.,0,0,0,https://x.com/jadhvan/status/1618592040698380290,1.42E+18,jadhvan
1.62E+18,Thu Jan 26 12:51:17 +0000 2023,0,Oshi 1: Suka sama makanan manis khususnya dessert Oshi 2: Punya banyak tanaman bonsai,1.62E+18,,,in,Indonesia,0,0,0,https://x.com/blumeume/status/1618592409339990017,1.33E+18,blumeume
1.62E+18,Thu Jan 26 12:51:39 +0000 2023,0,️️ ️️ ️️ Hayuk kurangin nyawa kamu kalau kamu bukan makanan manis dan nggak pakai santan! ️️ ️️ ️️ https://t.co/fVTJ57YoE0,1.62E+18,https://pbs.twimg.com/media/FnZlTIlaUAA3XLH.jpg,theoviene,in,Jadhvandra Nakula.,8,1,0,https://x.com/theoviene/status/1618592502742913024,7.55E+17,theoviene
